mine_id,lat,lon
1302292,42.824742250203,-95.819217636108
1302299,42.638684166807,-91.201912476479
1302304,41.851001090442,-90.579848121368
1302307,41.851001090442,-90.579848121368
1302308,43.400556465776,-93.204271406935
1302312,40.812091342142,-93.009708511173
1302332,43.378534855798,-92.92076508736
1302335,41.851001090442,-90.579848121368
1302339,40.790137564476,-93.066923472239
1302343,40.826596824186,-91.198995338176
1302347,41.623717040585,-95.304002974782
1302348,42.173855066688,-92.04320705462
1302351,40.643749052348,-92.886625353185
1302355,43.290235158869,-91.80038851894
1302356,43.065240228047,-92.337701320419
1302357,40.819727092923,-93.059574906269
1302359,41.978690496635,-90.366909238096
1302364,41.305034123917,-94.453346041491
1302365,40.747666929876,-91.270922334342
1302367,40.965225658894,-90.668750688612
1302369,42.873427563483,-91.382886024576
1302371,43.342284372664,-91.234671822881
1302373,42.873427563483,-91.382886024576
1302375,41.647234969831,-93.581403065694
1302376,41.671301526755,-91.341206675328
1302377,40.747870315566,-91.270860988069
1302379,41.306154721407,-94.461297570009
1302380,41.306154721407,-94.461297570009
1302381,42.32558551367,-92.599129201191
1302384,43.293126659442,-91.770042780751
1302385,42.873427563483,-91.382886024576
1302393,43.378537518472,-92.919663330707
1302396,43.487534708125,-91.356262433674
1302398,41.265211916485,-93.939454792823
1302399,43.495689854883,-91.36712505081
1302405,40.826596824186,-91.198995338176
1302406,40.826596824186,-91.198995338176
1302407,43.065240228047,-92.337701320419
1302410,41.306154721407,-94.461297570009
1302411,41.306154721407,-94.461297570009
1302413,43.378537518472,-92.919663330707
1302416,41.305034123917,-94.453346041491
1302417,42.873427563483,-91.382886024576
1302424,42.873427563483,-91.382886024576
1302428,43.378537518472,-92.919663330707
1302432,42.873427563483,-91.382886024576
1302435,40.84123022082,-92.145298476831
1302437,43.293126659442,-91.770042780751
1302440,42.427777567132,-91.327570490492
1302443,41.851001090442,-90.579848121368
1302470,41.851001090442,-90.579848121368
1302481,42.873427563483,-91.382886024576
1302487,41.306154721407,-94.461297570009
1302489,41.694489886825,-90.844249344923
1302493,41.851001090442,-90.579848121368
1302494,41.851001090442,-90.579848121368
1302495,41.851001090442,-90.579848121368
1302496,41.851001090442,-90.579848121368
1302497,41.851001090442,-90.579848121368
1302498,41.851001090442,-90.579848121368
1302499,41.851001090442,-90.579848121368
1302500,41.851001090442,-90.579848121368
1302502,42.125250755014,-91.262783344205
1302506,42.052325833564,-90.353968088506
1302508,43.035970037192,-91.311178822884
1400068,38.840108372935,-94.868600319715
1400085,38.843933845122,-96.964097347515
1400126,37.723321583384,-97.02860224957
1400159,39.063940224572,-94.740382392562
1400184,38.985953041372,-95.500178180355
1400202,38.117327493521,-94.81486741897
1400606,39.500971248498,-95.108102024985
1400681,39.755988863555,-94.926741559764
1400823,38.678983798488,-94.685939781268
1400836,38.763707454814,-95.001082833033
1401277,37.916430216711,-95.335864707467
1401299,38.663603347412,-96.93217040676
1401326,38.751266987821,-93.992331158871
1401334,38.250506683983,-95.958687290406
1401374,39.8481979037,-96.645593285435
1401456,39.124290286753,-96.428042155135
1401464,37.414309597444,-95.752041968183
1401466,38.750297418674,-95.39927540957
1401470,38.843933845122,-96.964097347515
1401471,38.37439444276,-94.673201930221
1401472,39.09482110025,-95.5388559855
1401474,38.854212034081,-94.792086825167
1401477,37.863374535659,-94.781319890376
1401478,37.916430216711,-95.335864707467
1401506,38.370153205832,-97.004130198044
1401517,38.646070832947,-95.155931814173
1401524,39.03821929672,-94.80908440448
1401525,38.94457048171,-95.372374736824
1401549,37.546108427971,-94.630517097456
1401556,38.956597768299,-94.980534912663
1401568,38.854690246397,-94.79463999215
1401572,37.187090636316,-95.297094948159
1401578,38.83451277116,-94.671047192218
1401583,39.456082043507,-95.934114962847
1401587,39.306863527972,-96.988261738432
1401590,38.65222687756,-95.257491877425
1401597,37.925009187056,-95.354104067638
1401598,38.839995856274,-94.867297318336
1401604,39.079751362785,-95.388854072394
1401607,38.30881872242,-96.73679827355
1401609,38.913360063445,-95.063369554886
1401611,37.411500041038,-94.843076269856
1401622,37.773736395718,-96.898581689076
1401628,37.335606666138,-94.904703492353
1401636,38.832233800294,-94.927553394624
1401640,38.183335690519,-95.245387694044
1401659,38.370153205832,-97.004130198044
1401666,38.993917993459,-96.924830005689
1401675,38.985953041372,-95.500178180355
1401682,39.083907499759,-95.724937601057
1401687,39.29559171459,-95.035300638569
1401694,38.246124160458,-96.908386218153
1401699,39.789501022888,-96.645772305759
1401704,38.839995856274,-94.867297318336
1401706,38.391085819412,-96.456618297466
1401709,38.843933845122,-96.964097347515
1401721,38.617745399788,-94.676225007919
1401726,37.810317351936,-96.784255716747
1401727,37.912459582267,-95.537349797971
1401731,37.057714272523,-95.504189724959
1401737,39.826550478943,-95.088487562021
1401743,37.077782785568,-96.86107413837
1401745,38.30881872242,-96.73679827355
1401768,39.826550478943,-95.088487562021
1401773,37.781501675095,-97.026305070637
1401776,39.605845237371,-95.11517254258
1401778,37.335606666138,-94.904703492353
1401781,37.912459582267,-95.537349797971
1401786,39.605845237371,-95.11517254258
1401789,40.001011691848,-96.57005899801
1401800,37.36658384835,-96.254006687609
1401803,39.673668540192,-95.031699585304
1401807,38.695954665341,-96.815989825377
1401811,39.079751362785,-95.388854072394
1401816,39.079751362785,-95.388854072394
1401824,37.789861529013,-97.342315759587
1401827,37.096230153487,-96.869361049069
1401830,39.118707232427,-95.121527481375
